año,mes,distrito,total,hombres_total,mujeres_total,16_19_total,16_19_hombres,16_19_mujeres,20_24_total,20_24_hombres,20_24_mujeres,25_29_total,25_29_hombres,25_29_mujeres,30_34_total,30_34_hombres,30_34_mujeres,35_39_total,35_39_hombres,35_39_mujeres,40_44_total,40_44_hombres,40_44_mujeres,45_49_total,45_49_hombres,45_49_mujeres,50_54_total,50_54_hombres,50_54_mujeres,55_59_total,55_59_hombres,55_59_mujeres,60_mas_total,60_mas_hombres,60_mas_mujeres
2022,Noviembre,MADRID,143465,60941,82524,2267,1260,1007,6689,3279,3410,11074,4931,6143,12604,5220,7384,13178,5218,7960,14547,5821,8726,16627,6980,9647,18988,8018,10970,23935,10147,13788,23556,10067,13489
2022,Noviembre,CENTRO,6159,3073,3086,37,23,14,178,82,96,443,196,247,627,295,332,649,308,341,642,311,331,741,387,354,860,447,413,1010,522,488,972,502,470
2022,Noviembre,ARGANZUELA,5509,2409,3100,41,28,13,178,84,94,438,214,224,529,241,288,492,199,293,595,245,350,587,239,348,673,296,377,977,403,574,999,460,539
2022,Noviembre,RETIRO,3395,1408,1987,22,17,5,86,49,37,253,129,124,293,122,171,294,124,170,326,144,182,381,139,242,467,189,278,648,250,398,625,245,380
2022,Noviembre,SALAMANCA,3767,1550,2217,32,20,12,100,53,47,284,126,158,317,145,172,325,137,188,324,120,204,403,170,233,475,183,292,740,278,462,767,318,449
2022,Noviembre,CHAMARTÍN,3760,1567,2193,19,7,12,108,55,53,240,117,123,280,120,160,295,106,189,342,129,213,400,172,228,535,225,310,786,318,468,755,318,437
2022,Noviembre,TETUÁN,6718,2867,3851,79,40,39,260,137,123,493,206,287,613,240,373,605,210,395,674,280,394,827,350,477,893,402,491,1173,519,654,1101,483,618
2022,Noviembre,CHAMBERÍ,3933,1642,2291,22,7,15,123,57,66,345,144,201,346,159,187,366,175,191,371,155,216,421,183,238,515,187,328,669,263,406,755,312,443
2022,Noviembre,FUENCARRAL - EL PARDO,7689,3147,4542,84,43,41,293,134,159,553,256,297,625,245,380,623,237,386,816,326,490,914,371,543,1041,440,601,1360,575,785,1380,520,860
2022,Noviembre,MONCLOA - ARAVACA,3497,1527,1970,27,14,13,124,64,60,283,143,140,307,139,168,298,105,193,330,123,207,362,150,212,454,204,250,694,311,383,618,274,344
2022,Noviembre,LATINA,11639,5056,6583,192,107,85,546,256,290,881,387,494,957,411,546,1063,465,598,1279,520,759,1332,582,750,1654,715,939,1968,833,1135,1767,780,987
2022,Noviembre,CARABANCHEL,13904,5931,7973,283,165,118,776,358,418,1142,492,650,1188,501,687,1320,525,795,1497,605,892,1729,722,1007,1827,788,1039,2080,891,1189,2062,884,1178
2022,Noviembre,USERA,8350,3576,4774,183,93,90,569,286,283,724,327,397,753,284,469,803,345,458,856,343,513,1026,428,598,1104,484,620,1155,507,648,1177,479,698
2022,Noviembre,PUENTE DE VALLECAS,16120,7080,9040,380,217,163,983,495,488,1327,589,738,1571,659,912,1620,667,953,1650,665,985,1820,819,1001,1897,850,1047,2488,1084,1404,2384,1035,1349
2022,Noviembre,MORATALAZ,4296,1802,2494,85,46,39,228,121,107,364,178,186,361,156,205,346,133,213,382,154,228,439,170,269,557,218,339,797,328,469,737,298,439
2022,Noviembre,CIUDAD LINEAL,9038,3831,5207,96,58,38,375,197,178,657,309,348,751,308,443,741,257,484,821,327,494,957,414,543,1245,521,724,1655,712,943,1740,728,1012
2022,Noviembre,HORTALEZA,6706,2691,4015,82,47,35,219,123,96,407,173,234,484,202,282,567,203,364,648,233,415,861,322,539,940,375,565,1225,494,731,1273,519,754
2022,Noviembre,VILLAVERDE,9419,3867,5552,216,116,100,521,239,282,725,291,434,900,342,558,938,336,602,1072,432,640,1103,441,662,1244,520,724,1367,577,790,1333,573,760
2022,Noviembre,VILLA DE VALLECAS,5957,2336,3621,130,61,69,349,168,181,494,210,284,560,216,344,614,214,400,718,252,466,779,307,472,706,247,459,806,318,488,801,343,458
2022,Noviembre,VICÁLVARO,4130,1689,2441,90,49,41,242,118,124,364,160,204,373,127,246,383,167,216,382,150,232,497,191,306,603,218,385,628,272,356,568,237,331
2022,Noviembre,SAN BLAS-CANILLEJAS,7888,3249,4639,145,86,59,372,167,205,560,238,322,645,268,377,695,265,430,677,256,421,821,337,484,1089,419,670,1420,578,842,1464,635,829
2022,Noviembre,BARAJAS,1591,643,948,22,16,6,59,36,23,97,46,51,124,40,84,141,40,101,145,51,94,227,86,141,209,90,119,289,114,175,278,124,154
2022,Diciembre,MADRID,140654,60260,80394,1939,1091,848,6179,3072,3107,10561,4718,5843,12356,5253,7103,12896,5209,7687,14355,5843,8512,16404,6941,9463,18887,8045,10842,23712,10117,13595,23365,9971,13394
2022,Diciembre,CENTRO,6056,3038,3018,28,17,11,166,76,90,404,178,226,621,289,332,645,324,321,638,304,334,742,392,350,870,456,414,1005,524,481,937,478,459
2022,Diciembre,ARGANZUELA,5451,2374,3077,42,26,16,172,81,91,417,192,225,521,251,270,491,196,295,592,265,327,591,230,361,663,298,365,972,392,580,990,443,547
2022,Diciembre,RETIRO,3336,1386,1950,15,11,4,85,51,34,240,121,119,284,122,162,293,124,169,313,146,167,373,138,235,464,185,279,644,246,398,625,242,383
2022,Diciembre,SALAMANCA,3697,1531,2166,26,16,10,99,54,45,275,121,154,313,146,167,301,126,175,331,122,209,403,165,238,459,179,280,727,278,449,763,324,439
2022,Diciembre,CHAMARTÍN,3707,1571,2136,13,8,5,91,46,45,234,113,121,296,136,160,289,106,183,326,121,205,413,185,228,533,224,309,754,309,445,758,323,435
2022,Diciembre,TETUÁN,6594,2815,3779,83,38,45,233,115,118,477,212,265,607,239,368,601,214,387,654,275,379,807,336,471,891,393,498,1149,518,631,1092,475,617
2022,Diciembre,CHAMBERÍ,3845,1617,2228,19,10,9,119,50,69,330,144,186,332,159,173,338,159,179,369,158,211,411,179,232,500,183,317,668,262,406,759,313,446
2022,Diciembre,FUENCARRAL - EL PARDO,7516,3107,4409,65,37,28,264,132,132,507,236,271,609,247,362,634,249,385,785,302,483,894,367,527,1036,433,603,1351,581,770,1371,523,848
2022,Diciembre,MONCLOA - ARAVACA,3428,1505,1923,23,14,9,104,52,52,275,133,142,284,129,155,291,105,186,333,130,203,371,166,205,449,201,248,681,305,376,617,270,347
2022,Diciembre,LATINA,11364,4977,6387,166,100,66,485,239,246,856,372,484,917,408,509,1040,456,584,1263,526,737,1324,581,743,1645,722,923,1926,819,1107,1742,754,988
2022,Diciembre,CARABANCHEL,13624,5890,7734,247,146,101,721,344,377,1081,482,599,1186,517,669,1293,519,774,1488,607,881,1679,708,971,1830,799,1031,2080,906,1174,2019,862,1157
2022,Diciembre,USERA,8163,3564,4599,164,80,84,507,264,243,715,320,395,761,305,456,777,345,432,847,349,498,979,420,559,1111,502,609,1150,504,646,1152,475,677
2022,Diciembre,PUENTE DE VALLECAS,15863,7031,8832,330,188,142,921,467,454,1286,589,697,1506,609,897,1605,683,922,1668,690,978,1804,814,990,1881,865,1016,2492,1095,1397,2370,1031,1339
2022,Diciembre,MORATALAZ,4210,1759,2451,79,40,39,199,98,101,338,154,184,336,154,182,346,131,215,391,166,225,428,166,262,575,230,345,775,323,452,743,297,446
2022,Diciembre,CIUDAD LINEAL,8864,3810,5054,74,46,28,367,192,175,612,281,331,757,324,433,707,258,449,789,330,459,942,428,514,1250,520,730,1661,711,950,1705,720,985
2022,Diciembre,HORTALEZA,6673,2698,3975,72,41,31,199,113,86,421,190,231,494,208,286,557,207,350,630,225,405,841,308,533,944,374,570,1219,487,732,1296,545,751
2022,Diciembre,VILLAVERDE,9192,3871,5321,195,111,84,478,227,251,674,294,380,867,332,535,915,345,570,1042,430,612,1102,443,659,1220,524,696,1347,579,768,1352,586,766
2022,Diciembre,VILLA DE VALLECAS,5790,2278,3512,99,47,52,338,165,173,452,184,268,560,224,336,596,212,384,714,248,466,772,306,466,703,250,453,778,309,469,778,333,445
2022,Diciembre,VICÁLVARO,4049,1639,2410,71,37,34,225,108,117,343,147,196,356,128,228,364,151,213,385,151,234,502,200,302,598,211,387,634,270,364,571,236,335
2022,Diciembre,SAN BLAS-CANILLEJAS,7720,3198,4522,113,67,46,351,165,186,540,217,323,632,283,349,668,255,413,665,258,407,814,330,484,1065,411,654,1417,590,827,1455,622,833
2022,Diciembre,BARAJAS,1512,601,911,15,11,4,55,33,22,84,38,46,117,43,74,145,44,101,132,40,92,212,79,133,200,85,115,282,109,173,270,119,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Servicio Público de Empleo Estatal Elaboración: Subdirección General de Estadística Ayuntamiento de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Enero,MADRID,145707,62459,83248,2043,1181,862,6882,3513,3369,11468,5131,6337,13166,5588,7578,13492,5405,8087,14887,6063,8824,16816,7102,9714,19281,8153,11128,24140,10283,13857,23532,10040,13492
2023,Enero,CENTRO,6424,3312,3112,35,21,14,177,102,75,453,213,240,651,314,337,707,353,354,708,357,351,792,426,366,888,470,418,1045,550,495,968,506,462
2023,Enero,ARGANZUELA,5642,2422,3220,48,33,15,182,88,94,458,212,246,566,260,306,538,208,330,600,248,352,594,233,361,682,294,388,980,404,576,994,442,552
2023,Enero,RETIRO,3392,1372,2020,15,10,5,90,51,39,266,129,137,302,132,170,286,117,169,326,134,192,388,133,255,457,181,276,636,236,400,626,249,377
2023,Enero,SALAMANCA,3872,1592,2280,26,13,13,119,55,64,299,136,163,341,165,176,338,140,198,336,131,205,403,163,240,477,180,297,769,297,472,764,312,452
2023,Enero,CHAMARTÍN,3763,1596,2167,20,10,10,76,41,35,263,108,155,292,134,158,297,124,173,341,132,209,405,174,231,535,226,309,755,308,447,779,339,440
2023,Enero,TETUÁN,6860,2948,3912,74,40,34,264,129,135,530,237,293,681,278,403,651,239,412,640,273,367,829,350,479,932,415,517,1164,509,655,1095,478,617
2023,Enero,CHAMBERÍ,3835,1616,2219,17,7,10,117,54,63,345,151,194,359,170,189,325,151,174,356,156,200,419,183,236,483,172,311,668,258,410,746,314,432
2023,Enero,FUENCARRAL - EL PARDO,7770,3187,4583,71,37,34,308,157,151,554,252,302,628,247,381,628,241,387,850,321,529,933,378,555,1084,462,622,1368,585,783,1346,507,839
2023,Enero,MONCLOA - ARAVACA,3516,1530,1986,23,15,8,125,73,52,267,112,155,305,136,169,291,114,177,344,136,208,392,180,212,456,189,267,682,298,384,631,277,354
2023,Enero,LATINA,11690,5145,6545,177,108,69,527,273,254,884,398,486,969,404,565,1115,487,628,1280,530,750,1340,595,745,1652,723,929,1977,844,1133,1769,783,986
2023,Enero,CARABANCHEL,14028,6017,8011,241,140,101,783,386,397,1184,526,658,1247,520,727,1350,521,829,1515,616,899,1717,730,987,1871,802,1069,2089,912,1177,2031,864,1167
2023,Enero,USERA,8465,3654,4811,177,86,91,584,294,290,735,313,422,797,333,464,818,348,470,880,358,522,981,428,553,1136,496,640,1200,526,674,1157,472,685
2023,Enero,PUENTE DE VALLECAS,16042,7044,8998,338,203,135,963,475,488,1396,626,770,1586,645,941,1617,657,960,1671,677,994,1785,794,991,1861,869,992,2480,1083,1397,2345,1015,1330
2023,Enero,MORATALAZ,4468,1890,2578,82,45,37,230,124,106,386,193,193,365,163,202,356,143,213,434,179,255,443,174,269,613,238,375,801,330,471,758,301,457
2023,Enero,CIUDAD LINEAL,9151,3960,5191,81,52,29,393,205,188,676,310,366,779,358,421,728,256,472,847,349,498,987,455,532,1281,524,757,1653,721,932,1726,730,996
2023,Enero,HORTALEZA,6875,2816,4059,73,45,28,258,133,125,452,212,240,519,226,293,581,223,358,632,236,396,861,311,550,959,390,569,1250,510,740,1290,530,760
2023,Enero,VILLAVERDE,9578,4064,5514,189,117,72,542,282,260,748,320,428,924,354,570,967,365,602,1090,458,632,1108,450,658,1257,530,727,1377,587,790,1376,601,775
2023,Enero,VILLA DE VALLECAS,6388,2529,3859,116,57,59,413,211,202,534,235,299,632,248,384,669,240,429,761,272,489,847,335,512,758,276,482,825,314,511,833,341,492
2023,Enero,VICÁLVARO,4422,1784,2638,88,46,42,284,144,140,389,162,227,421,159,262,400,159,241,424,173,251,538,199,339,616,212,404,678,290,388,584,240,344
2023,Enero,SAN BLAS-CANILLEJAS,7951,3341,4610,135,85,50,386,197,189,552,238,314,683,303,380,693,274,419,697,273,424,831,320,511,1087,425,662,1447,603,844,1440,623,817
2023,Enero,BARAJAS,1575,640,935,17,11,6,61,39,22,97,48,49,119,39,80,137,45,92,155,54,101,223,91,132,196,79,117,296,118,178,274,116,158
2023,Febrero,MADRID,148294,63566,84728,2337,1343,994,7323,3737,3586,11804,5340,6464,13495,5752,7743,13770,5565,8205,14998,6093,8905,17107,7139,9968,19490,8268,11222,24205,10252,13953,23765,10077,13688
2023,Febrero,CENTRO,6608,3387,3221,48,26,22,192,106,86,478,226,252,694,322,372,730,366,364,738,394,344,802,414,388,890,462,428,1053,558,495,983,513,470
2023,Febrero,ARGANZUELA,5723,2479,3244,46,32,14,233,115,118,486,220,266,564,272,292,523,203,320,589,234,355,624,241,383,703,312,391,959,406,553,996,444,552
2023,Febrero,RETIRO,3421,1395,2026,13,8,5,96,55,41,280,135,145,283,130,153,270,108,162,329,135,194,391,138,253,464,179,285,662,249,413,633,258,375
2023,Febrero,SALAMANCA,3838,1596,2242,26,13,13,117,53,64,303,134,169,329,161,168,326,149,177,328,126,202,399,165,234,486,184,302,752,295,457,772,316,456
2023,Febrero,CHAMARTÍN,3809,1602,2207,26,15,11,81,35,46,267,116,151,302,142,160,299,125,174,345,129,216,398,170,228,528,232,296,760,300,460,803,338,465
2023,Febrero,TETUÁN,7019,2995,4024,89,48,41,279,135,144,542,226,316,711,288,423,669,254,415,640,267,373,843,354,489,946,426,520,1189,520,669,1111,477,634
2023,Febrero,CHAMBERÍ,3907,1644,2263,17,9,8,128,61,67,343,151,192,369,173,196,360,162,198,372,157,215,409,179,230,501,187,314,658,255,403,750,310,440
2023,Febrero,FUENCARRAL - EL PARDO,7791,3237,4554,79,42,37,340,180,160,568,258,310,627,252,375,637,254,383,822,307,515,947,389,558,1095,476,619,1331,569,762,1345,510,835
2023,Febrero,MONCLOA - ARAVACA,3515,1544,1971,32,19,13,127,73,54,275,118,157,296,133,163,289,124,165,342,135,207,381,174,207,468,191,277,673,295,378,632,282,350
2023,Febrero,LATINA,11925,5264,6661,216,117,99,566,285,281,913,419,494,991,429,562,1154,507,647,1261,540,721,1379,618,761,1644,719,925,1982,840,1142,1819,790,1029
2023,Febrero,CARABANCHEL,14410,6201,8209,275,166,109,786,402,384,1239,565,674,1320,547,773,1390,530,860,1548,621,927,1754,742,1012,1926,834,1092,2097,912,1185,2075,882,1193
2023,Febrero,USERA,8639,3749,4890,215,119,96,632,318,314,744,337,407,808,348,460,850,358,492,884,355,529,1017,430,587,1126,497,629,1195,513,682,1168,474,694
2023,Febrero,PUENTE DE VALLECAS,16300,7105,9195,357,207,150,1036,502,534,1409,641,768,1606,651,955,1662,683,979,1710,690,1020,1786,782,1004,1873,867,1006,2485,1064,1421,2376,1018,1358
2023,Febrero,MORATALAZ,4497,1915,2582,80,43,37,257,144,113,384,188,196,370,163,207,365,149,216,419,176,243,458,166,292,612,248,364,793,333,460,759,305,454
2023,Febrero,CIUDAD LINEAL,9277,3990,5287,104,72,32,401,214,187,663,299,364,795,358,437,746,277,469,870,343,527,1021,464,557,1294,531,763,1692,729,963,1691,703,988
2023,Febrero,HORTALEZA,6915,2781,4134,85,46,39,282,147,135,427,193,234,535,232,303,591,214,377,652,237,415,873,312,561,951,384,567,1247,493,754,1272,523,749
2023,Febrero,VILLAVERDE,9928,4227,5701,232,140,92,598,317,281,815,354,461,971,376,595,972,369,603,1114,478,636,1139,452,687,1276,537,739,1394,585,809,1417,619,798
2023,Febrero,VILLA DE VALLECAS,6619,2601,4018,134,64,70,420,205,215,570,257,313,680,265,415,703,259,444,786,280,506,882,344,538,778,279,499,831,320,511,835,328,507
2023,Febrero,VICÁLVARO,4475,1832,2643,87,44,43,273,145,128,407,186,221,431,166,265,400,154,246,417,178,239,544,204,340,633,218,415,686,286,400,597,251,346
2023,Febrero,SAN BLAS-CANILLEJAS,8090,3384,4706,152,99,53,414,211,203,584,265,319,698,302,396,701,278,423,680,256,424,834,313,521,1093,424,669,1471,608,863,1463,628,835
2023,Febrero,BARAJAS,1588,638,950,24,14,10,65,34,31,107,52,55,115,42,73,133,42,91,152,55,97,226,88,138,203,81,122,295,122,173,268,108,160
2023,Marzo,MADRID,149263,63847,85416,2524,1430,1094,7747,3892,3855,12055,5441,6614,13515,5800,7715,13821,5607,8214,15001,6051,8950,17077,7097,9980,19491,8204,11287,24186,10226,13960,23846,10099,13747
2023,Marzo,CENTRO,6590,3405,3185,51,23,28,219,116,103,496,245,251,682,326,356,697,366,331,743,389,354,797,410,387,892,462,430,1039,564,475,974,504,470
2023,Marzo,ARGANZUELA,5734,2455,3279,50,32,18,238,121,117,470,211,259,565,263,302,546,218,328,571,209,362,645,256,389,678,302,376,972,400,572,999,443,556
2023,Marzo,RETIRO,3400,1401,1999,22,15,7,96,51,45,267,124,143,294,148,146,264,104,160,318,131,187,377,141,236,468,180,288,668,257,411,626,250,376
2023,Marzo,SALAMANCA,3886,1628,2258,30,18,12,125,55,70,303,138,165,337,163,174,323,146,177,330,126,204,414,175,239,486,189,297,764,302,462,774,316,458
2023,Marzo,CHAMARTÍN,3838,1615,2223,29,14,15,87,41,46,268,119,149,321,144,177,287,122,165,360,136,224,390,170,220,530,229,301,759,307,452,807,333,474
2023,Marzo,TETUÁN,7061,3024,4037,98,50,48,316,145,171,572,260,312,704,298,406,660,257,403,651,268,383,816,343,473,935,405,530,1184,523,661,1125,475,650
2023,Marzo,CHAMBERÍ,3900,1659,2241,17,10,7,136,68,68,330,142,188,392,183,209,354,165,189,369,151,218,418,185,233,504,190,314,640,258,382,740,307,433
2023,Marzo,FUENCARRAL - EL PARDO,7881,3265,4616,93,44,49,349,183,166,561,264,297,639,249,390,641,251,390,822,321,501,954,391,563,1123,476,647,1347,577,770,1352,509,843
2023,Marzo,MONCLOA - ARAVACA,3514,1550,1964,35,24,11,126,70,56,281,121,160,284,136,148,292,112,180,343,138,205,383,170,213,464,193,271,681,299,382,625,287,338
2023,Marzo,LATINA,11998,5265,6733,234,121,113,595,306,289,921,406,515,1021,464,557,1118,483,635,1276,539,737,1383,619,764,1644,713,931,1989,828,1161,1817,786,1031
2023,Marzo,CARABANCHEL,14551,6217,8334,303,184,119,830,389,441,1248,555,693,1320,549,771,1404,556,848,1571,623,948,1746,733,1013,1933,825,1108,2113,903,1210,2083,900,1183
2023,Marzo,USERA,8780,3800,4980,224,131,93,663,328,335,780,360,420,793,334,459,853,366,487,904,354,550,1016,426,590,1130,497,633,1223,524,699,1194,480,714
2023,Marzo,PUENTE DE VALLECAS,16489,7187,9302,374,215,159,1099,534,565,1501,661,840,1601,671,930,1691,695,996,1670,676,994,1784,772,1012,1898,863,1035,2470,1068,1402,2401,1032,1369
2023,Marzo,MORATALAZ,4543,1925,2618,87,50,37,267,151,116,409,199,210,363,152,211,378,158,220,420,170,250,464,172,292,610,244,366,784,321,463,761,308,453
2023,Marzo,CIUDAD LINEAL,9282,3973,5309,121,81,40,413,205,208,662,310,352,795,360,435,752,288,464,876,348,528,997,445,552,1287,522,765,1684,712,972,1695,702,993
2023,Marzo,HORTALEZA,6906,2751,4155,84,48,36,299,158,141,431,198,233,537,223,314,603,208,395,651,234,417,878,304,574,934,383,551,1218,475,743,1271,520,751
2023,Marzo,VILLAVERDE,10032,4228,5804,232,136,96,634,322,312,858,366,492,976,378,598,997,375,622,1106,468,638,1147,461,686,1282,532,750,1392,585,807,1408,605,803
2023,Marzo,VILLA DE VALLECAS,6645,2627,4018,146,70,76,436,229,207,578,263,315,648,255,393,695,253,442,766,269,497,891,345,546,799,286,513,834,322,512,852,335,517
2023,Marzo,VICÁLVARO,4517,1855,2662,106,49,57,301,161,140,408,179,229,434,171,263,405,155,250,422,183,239,544,203,341,629,228,401,669,281,388,599,245,354
2023,Marzo,SAN BLAS-CANILLEJAS,8118,3382,4736,162,99,63,447,217,230,604,275,329,696,300,396,736,288,448,673,263,410,818,299,519,1066,403,663,1453,593,860,1463,645,818
2023,Marzo,BARAJAS,1598,635,963,26,16,10,71,42,29,107,45,62,113,33,80,125,41,84,159,55,104,215,77,138,199,82,117,303,127,176,280,117,163
2023,Abril,MADRID,146359,62513,83846,2371,1336,1035,7042,3582,3460,11713,5272,6441,13229,5668,7561,13646,5524,8122,14681,5866,8815,16823,7036,9787,19140,8046,11094,23881,10125,13756,23833,10058,13775
2023,Abril,CENTRO,6506,3360,3146,46,24,22,186,88,98,480,225,255,675,326,349,684,352,332,745,395,350,793,423,370,881,459,422,1039,566,473,977,502,475
2023,Abril,ARGANZUELA,5583,2435,3148,40,25,15,190,101,89,465,217,248,554,270,284,538,218,320,555,212,343,632,265,367,668,299,369,942,388,554,999,440,559
2023,Abril,RETIRO,3263,1326,1937,17,13,4,74,41,33,258,118,140,282,138,144,277,109,168,307,126,181,366,137,229,427,163,264,641,241,400,614,240,374
2023,Abril,SALAMANCA,3812,1605,2207,35,23,12,104,51,53,296,133,163,339,164,175,318,134,184,313,115,198,405,161,244,496,214,282,742,302,440,764,308,456
2023,Abril,CHAMARTÍN,3744,1572,2172,28,15,13,84,46,38,247,112,135,301,127,174,280,119,161,336,131,205,390,167,223,527,218,309,747,304,443,804,333,471
2023,Abril,TETUÁN,6893,2938,3955,91,49,42,290,139,151,534,235,299,672,285,387,664,258,406,643,261,382,786,320,466,932,406,526,1147,499,648,1134,486,648
2023,Abril,CHAMBERÍ,3806,1611,2195,12,6,6,118,57,61,317,131,186,379,186,193,345,154,191,368,150,218,411,179,232,486,181,305,642,262,380,728,305,423
2023,Abril,FUENCARRAL - EL PARDO,7679,3192,4487,81,43,38,295,156,139,535,260,275,629,243,386,656,256,400,777,302,475,954,390,564,1104,466,638,1297,573,724,1351,503,848
2023,Abril,MONCLOA - ARAVACA,3500,1526,1974,41,27,14,109,60,49,288,119,169,272,125,147,312,128,184,332,129,203,372,165,207,461,195,266,684,298,386,629,280,349
2023,Abril,LATINA,11731,5126,6605,212,103,109,551,289,262,921,403,518,987,452,535,1082,462,620,1262,530,732,1350,598,752,1599,690,909,1965,823,1142,1802,776,1026
2023,Abril,CARABANCHEL,14361,6122,8239,290,174,116,758,363,395,1215,543,672,1312,544,768,1414,549,865,1579,621,958,1719,744,975,1896,797,1099,2091,885,1206,2087,902,1185
2023,Abril,USERA,8564,3712,4852,212,118,94,617,301,316,773,355,418,773,333,440,833,373,460,885,335,550,981,417,564,1099,482,617,1203,517,686,1188,481,707
2023,Abril,PUENTE DE VALLECAS,16159,7011,9148,368,210,158,1018,500,518,1436,644,792,1573,665,908,1627,656,971,1612,644,968,1798,767,1031,1859,835,1024,2454,1057,1397,2414,1033,1381
2023,Abril,MORATALAZ,4482,1876,2606,91,50,41,245,138,107,395,182,213,359,150,209,372,147,225,413,169,244,446,166,280,595,244,351,804,330,474,762,300,462
2023,Abril,CIUDAD LINEAL,9152,3939,5213,113,76,37,361,184,177,667,312,355,771,351,420,766,296,470,838,331,507,997,463,534,1275,515,760,1662,703,959,1702,708,994
2023,Abril,HORTALEZA,6817,2731,4086,67,37,30,255,139,116,461,222,239,531,216,315,584,209,375,646,230,416,867,314,553,923,371,552,1197,470,727,1286,523,763
2023,Abril,VILLAVERDE,9835,4110,5725,219,125,94,622,314,308,817,335,482,948,352,596,987,384,603,1067,438,629,1138,453,685,1271,527,744,1384,583,801,1382,599,783
